id,name,surface_moisture,canopy_moisture,wind_speed_mps,wind_direction,surface,midstory,canopy,outside_surface_growth_rate,outside_canopy_consumption_rate,time_to_traverse_buffer,run_max_mem_rss_MB,elapsed_model_s,fuels_dens_surface_final_plot,link
bbd52554-8a5c-4312-9a1b-fc1ee43d48aa,St. Mary large ensemble,0.07,1.0,3.129,300,0.9557026028633118,0.427304208278656,0.0099113844335079,-1,-1,-1,3819,23297,https://wifire-data.sdsc.edu/data/burnpro3d/d/bb/d5/run_bbd52554-8a5c-4312-9a1b-fc1ee43d48aa/png/run_bbd52554-8a5c-4312-9a1b-fc1ee43d48aa_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/bb/d5/run_bbd52554-8a5c-4312-9a1b-fc1ee43d48aa/quicfire.zarr
b149d990-6827-4be5-a4a8-5f2b429d5410,St. Mary large ensemble,0.07,0.9,4.47,330,0.939039945602417,0.3657889068126678,0.0065270867198705,-1,-1,-1,3818,13327,https://wifire-data.sdsc.edu/data/burnpro3d/d/b1/49/run_b149d990-6827-4be5-a4a8-5f2b429d5410/png/run_b149d990-6827-4be5-a4a8-5f2b429d5410_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/b1/49/run_b149d990-6827-4be5-a4a8-5f2b429d5410/quicfire.zarr
18c910be-76a6-468e-adfe-4e513add6ceb,St. Mary large ensemble,0.1,1.0,3.129,330,0.9197778701782228,0.3979762494564056,0.0102031808346509,-1,-1,-1,3819,15618,https://wifire-data.sdsc.edu/data/burnpro3d/d/18/c9/run_18c910be-76a6-468e-adfe-4e513add6ceb/png/run_18c910be-76a6-468e-adfe-4e513add6ceb_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/18/c9/run_18c910be-76a6-468e-adfe-4e513add6ceb/quicfire.zarr
3d5fde7f-7969-48bd-b279-dc38e50bba91,St. Mary large ensemble,0.12,1.0,3.129,315,0.9009882807731628,0.3884425461292267,0.0121365915983915,-1,-1,-1,3819,23942,https://wifire-data.sdsc.edu/data/burnpro3d/d/3d/5f/run_3d5fde7f-7969-48bd-b279-dc38e50bba91/png/run_3d5fde7f-7969-48bd-b279-dc38e50bba91_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/3d/5f/run_3d5fde7f-7969-48bd-b279-dc38e50bba91/quicfire.zarr
046e056b-5dd5-4a9d-a8f2-89ea94ad7fa9,St. Mary large ensemble,0.07,0.9,4.47,315,0.94525545835495,0.3570151329040527,0.0059108682908117,-1,-1,-1,3818,10895,https://wifire-data.sdsc.edu/data/burnpro3d/d/04/6e/run_046e056b-5dd5-4a9d-a8f2-89ea94ad7fa9/png/run_046e056b-5dd5-4a9d-a8f2-89ea94ad7fa9_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/04/6e/run_046e056b-5dd5-4a9d-a8f2-89ea94ad7fa9/quicfire.zarr
6c4a68a0-e1e5-40c1-9eef-7d8ae868d1c8,St. Mary large ensemble,0.25,0.9,3.129,300,0.7468535900115967,0.3165852725505829,0.0080027496442198,-1,-1,-1,3819,17361,https://wifire-data.sdsc.edu/data/burnpro3d/d/6c/4a/run_6c4a68a0-e1e5-40c1-9eef-7d8ae868d1c8/png/run_6c4a68a0-e1e5-40c1-9eef-7d8ae868d1c8_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/6c/4a/run_6c4a68a0-e1e5-40c1-9eef-7d8ae868d1c8/quicfire.zarr
c3faaae2-3afa-4964-bd75-7f60ae499c81,St. Mary large ensemble,0.07,0.9,3.129,300,0.95638769865036,0.4320721328258514,0.010352942161262,-1,-1,-1,3819,16393,https://wifire-data.sdsc.edu/data/burnpro3d/d/c3/fa/run_c3faaae2-3afa-4964-bd75-7f60ae499c81/png/run_c3faaae2-3afa-4964-bd75-7f60ae499c81_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/c3/fa/run_c3faaae2-3afa-4964-bd75-7f60ae499c81/quicfire.zarr
4f01e0c9-d853-4e35-b270-71c56312465b,St. Mary large ensemble,0.07,0.9,3.129,330,0.9459266066551208,0.4162363111972809,0.0103254672139883,-1,-1,-1,3818,31558,https://wifire-data.sdsc.edu/data/burnpro3d/d/4f/01/run_4f01e0c9-d853-4e35-b270-71c56312465b/png/run_4f01e0c9-d853-4e35-b270-71c56312465b_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/4f/01/run_4f01e0c9-d853-4e35-b270-71c56312465b/quicfire.zarr
c7c54d06-691a-4edb-a328-3613933f8155,St. Mary large ensemble,0.07,1.0,3.129,315,0.9511303305625916,0.4196589589118957,0.0086217895150184,-1,-1,-1,3821,16652,https://wifire-data.sdsc.edu/data/burnpro3d/d/c7/c5/run_c7c54d06-691a-4edb-a328-3613933f8155/png/run_c7c54d06-691a-4edb-a328-3613933f8155_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/c7/c5/run_c7c54d06-691a-4edb-a328-3613933f8155/quicfire.zarr
6db540af-8236-4fdd-bd2b-ef08802e8167,St. Mary large ensemble,0.07,1.0,3.129,330,0.950343668460846,0.4188766479492187,0.0096942847594618,-1,-1,-1,3819,16394,https://wifire-data.sdsc.edu/data/burnpro3d/d/6d/b5/run_6db540af-8236-4fdd-bd2b-ef08802e8167/png/run_6db540af-8236-4fdd-bd2b-ef08802e8167_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/6d/b5/run_6db540af-8236-4fdd-bd2b-ef08802e8167/quicfire.zarr
d2322020-4f2e-41fd-b99e-bc2cb6542d42,St. Mary large ensemble,0.25,0.9,3.129,330,0.7202746272087097,0.3007446229457855,0.0071027069352567,-1,-1,-1,3819,14914,https://wifire-data.sdsc.edu/data/burnpro3d/d/d2/32/run_d2322020-4f2e-41fd-b99e-bc2cb6542d42/png/run_d2322020-4f2e-41fd-b99e-bc2cb6542d42_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/d2/32/run_d2322020-4f2e-41fd-b99e-bc2cb6542d42/quicfire.zarr
11219eaf-0865-49e8-b289-b068c10b8b02,St. Mary large ensemble,0.25,1.0,3.129,330,0.7129721641540527,0.2959537804126739,0.0078412126749753,-1,-1,-1,3818,18311,https://wifire-data.sdsc.edu/data/burnpro3d/d/11/21/run_11219eaf-0865-49e8-b289-b068c10b8b02/png/run_11219eaf-0865-49e8-b289-b068c10b8b02_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/11/21/run_11219eaf-0865-49e8-b289-b068c10b8b02/quicfire.zarr
cf58cdea-c651-45ad-a672-81b05aa0d4fe,St. Mary large ensemble,0.07,0.9,6.705,330,0.923537254333496,0.3087063729763031,0.0054544685408473,-1,-1,-1,3818,16617,https://wifire-data.sdsc.edu/data/burnpro3d/d/cf/58/run_cf58cdea-c651-45ad-a672-81b05aa0d4fe/png/run_cf58cdea-c651-45ad-a672-81b05aa0d4fe_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/cf/58/run_cf58cdea-c651-45ad-a672-81b05aa0d4fe/quicfire.zarr
1a6fec98-072b-4833-8d40-2f418faf362a,St. Mary large ensemble,0.12,0.9,6.705,330,0.8619435429573059,0.2881159782409668,0.0053146420978009,-1,-1,-1,3818,19277,https://wifire-data.sdsc.edu/data/burnpro3d/d/1a/6f/run_1a6fec98-072b-4833-8d40-2f418faf362a/png/run_1a6fec98-072b-4833-8d40-2f418faf362a_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/1a/6f/run_1a6fec98-072b-4833-8d40-2f418faf362a/quicfire.zarr
24797f92-244e-4c1b-bbaf-6b2d3e4c2c58,St. Mary large ensemble,0.12,1.0,6.705,300,0.8998350501060486,0.2835811376571655,0.0083887446671724,-1,-1,-1,3818,15501,https://wifire-data.sdsc.edu/data/burnpro3d/d/24/79/run_24797f92-244e-4c1b-bbaf-6b2d3e4c2c58/png/run_24797f92-244e-4c1b-bbaf-6b2d3e4c2c58_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/24/79/run_24797f92-244e-4c1b-bbaf-6b2d3e4c2c58/quicfire.zarr
031b6735-3f37-4a6c-a834-73cd3dae1a1b,St. Mary large ensemble,0.25,0.9,3.129,315,0.7272457480430603,0.3014014959335327,0.0086935423314571,-1,-1,-1,3819,37536,https://wifire-data.sdsc.edu/data/burnpro3d/d/03/1b/run_031b6735-3f37-4a6c-a834-73cd3dae1a1b/png/run_031b6735-3f37-4a6c-a834-73cd3dae1a1b_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/03/1b/run_031b6735-3f37-4a6c-a834-73cd3dae1a1b/quicfire.zarr
d176fb5b-9f5f-4957-bee0-67242f4a675d,St. Mary large ensemble,0.07,1.0,6.705,315,0.93362694978714,0.3032678961753845,0.0058664670214056,-1,-1,-1,3818,15410,https://wifire-data.sdsc.edu/data/burnpro3d/d/d1/76/run_d176fb5b-9f5f-4957-bee0-67242f4a675d/png/run_d176fb5b-9f5f-4957-bee0-67242f4a675d_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/d1/76/run_d176fb5b-9f5f-4957-bee0-67242f4a675d/quicfire.zarr
0e215fad-866d-4f06-9cfb-398164fc804b,St. Mary large ensemble,0.1,1.0,3.129,300,0.9354382753372192,0.4131529927253723,0.0090910671278834,-1,-1,-1,3818,11845,https://wifire-data.sdsc.edu/data/burnpro3d/d/0e/21/run_0e215fad-866d-4f06-9cfb-398164fc804b/png/run_0e215fad-866d-4f06-9cfb-398164fc804b_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/0e/21/run_0e215fad-866d-4f06-9cfb-398164fc804b/quicfire.zarr
f1d7ab8c-1f68-42cf-b070-fbb199829418,St. Mary large ensemble,0.12,0.9,4.47,330,0.881549596786499,0.3371026813983917,0.0063099875114858,-1,-1,-1,3819,17686,https://wifire-data.sdsc.edu/data/burnpro3d/d/f1/d7/run_f1d7ab8c-1f68-42cf-b070-fbb199829418/png/run_f1d7ab8c-1f68-42cf-b070-fbb199829418_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/f1/d7/run_f1d7ab8c-1f68-42cf-b070-fbb199829418/quicfire.zarr
b139d43e-46eb-4748-be34-30d7b69c4f8e,St. Mary large ensemble,0.1,0.9,3.129,330,0.9230161905288696,0.4104437232017517,0.0088555701076984,-1,-1,-1,3818,19401,https://wifire-data.sdsc.edu/data/burnpro3d/d/b1/39/run_b139d43e-46eb-4748-be34-30d7b69c4f8e/png/run_b139d43e-46eb-4748-be34-30d7b69c4f8e_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/b1/39/run_b139d43e-46eb-4748-be34-30d7b69c4f8e/quicfire.zarr
bc579446-2346-4f00-bf07-984bfecd380a,St. Mary large ensemble,0.25,1.0,6.705,315,0.7092766761779785,0.2238137573003769,0.0031112672295421,-1,-1,-1,3818,12866,https://wifire-data.sdsc.edu/data/burnpro3d/d/bc/57/run_bc579446-2346-4f00-bf07-984bfecd380a/png/run_bc579446-2346-4f00-bf07-984bfecd380a_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/bc/57/run_bc579446-2346-4f00-bf07-984bfecd380a/quicfire.zarr
98c3f220-47a1-4d6c-8fe7-328c25e99a9b,St. Mary large ensemble,0.1,1.0,4.47,330,0.9083797335624696,0.3465633690357208,0.0063786744140088,-1,-1,-1,3818,15181,https://wifire-data.sdsc.edu/data/burnpro3d/d/98/c3/run_98c3f220-47a1-4d6c-8fe7-328c25e99a9b/png/run_98c3f220-47a1-4d6c-8fe7-328c25e99a9b_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/98/c3/run_98c3f220-47a1-4d6c-8fe7-328c25e99a9b/quicfire.zarr
5da309b7-7280-43e4-a5ec-3635c39135a0,St. Mary large ensemble,0.12,1.0,3.129,330,0.8969428539276123,0.3908070027828216,0.0106038944795727,-1,-1,-1,3819,15378,https://wifire-data.sdsc.edu/data/burnpro3d/d/5d/a3/run_5da309b7-7280-43e4-a5ec-3635c39135a0/png/run_5da309b7-7280-43e4-a5ec-3635c39135a0_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/5d/a3/run_5da309b7-7280-43e4-a5ec-3635c39135a0/quicfire.zarr
f403e5e6-940c-49af-9e6f-8f32de643664,St. Mary large ensemble,0.12,0.9,6.705,300,0.8948959112167358,0.2827229797840118,0.0079421577975153,-1,-1,-1,3818,13006,https://wifire-data.sdsc.edu/data/burnpro3d/d/f4/03/run_f403e5e6-940c-49af-9e6f-8f32de643664/png/run_f403e5e6-940c-49af-9e6f-8f32de643664_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/f4/03/run_f403e5e6-940c-49af-9e6f-8f32de643664/quicfire.zarr
70b7dbd6-c645-4555-9678-ba1bf999a9f7,St. Mary large ensemble,0.12,1.0,6.705,330,0.8576510548591614,0.287735253572464,0.0053513157181441,-1,-1,-1,3818,18084,https://wifire-data.sdsc.edu/data/burnpro3d/d/70/b7/run_70b7dbd6-c645-4555-9678-ba1bf999a9f7/png/run_70b7dbd6-c645-4555-9678-ba1bf999a9f7_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/70/b7/run_70b7dbd6-c645-4555-9678-ba1bf999a9f7/quicfire.zarr
5b11bcf4-4192-4913-ac45-fa1db28612f7,St. Mary large ensemble,0.12,0.9,3.129,315,0.9033100605010986,0.3940999507904053,0.0101006412878632,-1,-1,-1,3819,17022,https://wifire-data.sdsc.edu/data/burnpro3d/d/5b/11/run_5b11bcf4-4192-4913-ac45-fa1db28612f7/png/run_5b11bcf4-4192-4913-ac45-fa1db28612f7_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/5b/11/run_5b11bcf4-4192-4913-ac45-fa1db28612f7/quicfire.zarr
14282273-c110-4ecc-93d1-416eee4598e5,St. Mary large ensemble,0.12,1.0,3.129,300,0.9092587232589722,0.3986178338527679,0.0111397737637162,-1,-1,-1,3819,19742,https://wifire-data.sdsc.edu/data/burnpro3d/d/14/28/run_14282273-c110-4ecc-93d1-416eee4598e5/png/run_14282273-c110-4ecc-93d1-416eee4598e5_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/14/28/run_14282273-c110-4ecc-93d1-416eee4598e5/quicfire.zarr
e8ea039e-72ee-4b79-bbb2-78937594d083,St. Mary large ensemble,0.07,0.9,6.705,315,0.9355398416519164,0.3007789254188537,0.0061515173874795,-1,-1,-1,3818,20006,https://wifire-data.sdsc.edu/data/burnpro3d/d/e8/ea/run_e8ea039e-72ee-4b79-bbb2-78937594d083/png/run_e8ea039e-72ee-4b79-bbb2-78937594d083_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/e8/ea/run_e8ea039e-72ee-4b79-bbb2-78937594d083/quicfire.zarr
cd8d1e10-9f5c-4257-b4bc-e9d80558e98b,St. Mary large ensemble,0.1,0.9,4.47,315,0.9144411087036132,0.3409668207168579,0.0075946762226521,-1,-1,-1,3819,20090,https://wifire-data.sdsc.edu/data/burnpro3d/d/cd/8d/run_cd8d1e10-9f5c-4257-b4bc-e9d80558e98b/png/run_cd8d1e10-9f5c-4257-b4bc-e9d80558e98b_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/cd/8d/run_cd8d1e10-9f5c-4257-b4bc-e9d80558e98b/quicfire.zarr
9e872ee1-11e6-43e6-8ffb-d48cbc05a035,St. Mary large ensemble,0.12,1.0,4.47,315,0.8962849974632263,0.3386304378509521,0.0061022099107503,-1,-1,-1,3818,20400,https://wifire-data.sdsc.edu/data/burnpro3d/d/9e/87/run_9e872ee1-11e6-43e6-8ffb-d48cbc05a035/png/run_9e872ee1-11e6-43e6-8ffb-d48cbc05a035_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/9e/87/run_9e872ee1-11e6-43e6-8ffb-d48cbc05a035/quicfire.zarr
93955af1-755d-40e8-9d62-5473ff0fac95,St. Mary large ensemble,0.1,0.9,4.47,300,0.925715148448944,0.3436349332332611,0.0075759100727736,-1,-1,-1,3818,20504,https://wifire-data.sdsc.edu/data/burnpro3d/d/93/95/run_93955af1-755d-40e8-9d62-5473ff0fac95/png/run_93955af1-755d-40e8-9d62-5473ff0fac95_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/93/95/run_93955af1-755d-40e8-9d62-5473ff0fac95/quicfire.zarr
6201df3d-8299-4c62-89af-7b8968354d8b,St. Mary large ensemble,0.07,1.0,4.47,315,0.9468775391578674,0.3558728098869324,0.0060991435311734,-1,-1,-1,3818,21319,https://wifire-data.sdsc.edu/data/burnpro3d/d/62/01/run_6201df3d-8299-4c62-89af-7b8968354d8b/png/run_6201df3d-8299-4c62-89af-7b8968354d8b_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/62/01/run_6201df3d-8299-4c62-89af-7b8968354d8b/quicfire.zarr
2acc8411-3fce-4558-9271-2b4c9968c158,St. Mary large ensemble,0.1,1.0,4.47,315,0.9181280732154846,0.3400255739688873,0.0061493092216551,-1,-1,-1,3818,21552,https://wifire-data.sdsc.edu/data/burnpro3d/d/2a/cc/run_2acc8411-3fce-4558-9271-2b4c9968c158/png/run_2acc8411-3fce-4558-9271-2b4c9968c158_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/2a/cc/run_2acc8411-3fce-4558-9271-2b4c9968c158/quicfire.zarr
6463b9f6-165f-45a5-9744-b7b1d005731b,St. Mary large ensemble,0.07,1.0,4.47,330,0.9417804479599,0.3706775307655334,0.0084633193910121,-1,-1,-1,3813,20189,https://wifire-data.sdsc.edu/data/burnpro3d/d/64/63/run_6463b9f6-165f-45a5-9744-b7b1d005731b/png/run_6463b9f6-165f-45a5-9744-b7b1d005731b_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/64/63/run_6463b9f6-165f-45a5-9744-b7b1d005731b/quicfire.zarr
f13c63ab-4c64-41bd-a8b0-48d6fbc29776,St. Mary large ensemble,0.12,1.0,4.47,330,0.8832798600196838,0.3381786644458771,0.0084825754165649,-1,-1,-1,3818,21540,https://wifire-data.sdsc.edu/data/burnpro3d/d/f1/3c/run_f13c63ab-4c64-41bd-a8b0-48d6fbc29776/png/run_f13c63ab-4c64-41bd-a8b0-48d6fbc29776_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/f1/3c/run_f13c63ab-4c64-41bd-a8b0-48d6fbc29776/quicfire.zarr
71428607-1ed6-4c77-8d73-3790d803082c,St. Mary large ensemble,0.07,1.0,6.705,300,0.9396604895591736,0.2992181777954101,0.0066463076509535,-1,-1,-1,3818,11854,https://wifire-data.sdsc.edu/data/burnpro3d/d/71/42/run_71428607-1ed6-4c77-8d73-3790d803082c/png/run_71428607-1ed6-4c77-8d73-3790d803082c_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/71/42/run_71428607-1ed6-4c77-8d73-3790d803082c/quicfire.zarr
5adca771-70c6-4421-ba92-83ef6cd49a5d,St. Mary large ensemble,0.1,0.9,6.705,300,0.9162715077400208,0.2897779941558838,0.0057826936244964,-1,-1,-1,3818,18619,https://wifire-data.sdsc.edu/data/burnpro3d/d/5a/dc/run_5adca771-70c6-4421-ba92-83ef6cd49a5d/png/run_5adca771-70c6-4421-ba92-83ef6cd49a5d_fuels-dens_9600_000.png,https://wifire-data.sdsc.edu/data/burnpro3d/d/5a/dc/run_5adca771-70c6-4421-ba92-83ef6cd49a5d/quicfire.zarr
